user_id,book_id,has_read,rating,timestamp
17770,277168,0,0,2016-01-05 11:55:58
17770,2325735,0,0,2016-01-05 11:58:42
17770,1745216,0,0,2016-01-05 11:59:06
774950,397476,0,0,2016-01-05 12:11:38
774950,311082,0,0,2016-01-05 12:22:07
779700,655643,0,0,2016-01-05 12:28:42
779700,1459607,0,0,2016-01-05 12:29:23
779700,880301,0,0,2016-01-05 12:29:29
779700,2188561,0,0,2016-01-05 12:29:51
779700,2520476,0,0,2016-01-05 12:29:56
779700,2217790,0,0,2016-01-05 12:30:07
779700,523804,0,0,2016-01-05 12:35:33
779700,3756355,0,0,2016-01-05 12:37:30
687361,181149,0,0,2016-01-05 12:38:31
687361,2186444,0,0,2016-01-05 12:39:24
381150,681470,0,0,2016-01-05 13:23:30
774950,289404,0,0,2016-01-05 13:25:28
779520,1353337,0,0,2016-01-05 13:31:26
779520,1350519,0,0,2016-01-05 13:31:36
779520,1766131,0,0,2016-01-05 13:31:44
779520,870693,0,0,2016-01-05 13:34:21
779520,669212,0,0,2016-01-05 13:34:45
779520,1340764,0,0,2016-01-05 13:34:59
779520,254097,1,10,2016-01-05 13:36:44
779520,2420390,1,10,2016-01-05 13:36:56
779520,521832,0,0,2016-01-05 13:37:58
779520,1729986,0,0,2016-01-05 13:38:15
779520,846648,0,0,2016-01-05 13:38:21
779520,538999,1,10,2016-01-05 13:38:35
779520,924266,1,10,2016-01-05 13:39:44
779520,2230683,1,8,2016-01-05 13:40:10
779520,2042862,1,10,2016-01-05 13:40:27
779520,1753357,1,8,2016-01-05 13:40:53
779520,2131297,1,8,2016-01-05 13:42:00
779520,1769543,1,10,2016-01-05 13:42:20
779520,610508,1,10,2016-01-05 13:43:30
779520,1326159,1,8,2016-01-05 13:44:25
779520,460790,1,10,2016-01-05 13:44:41
779520,467554,0,0,2016-01-05 13:44:59
779520,515301,0,0,2016-01-05 13:45:05
779520,618286,0,0,2016-01-05 13:45:10
779520,873090,0,0,2016-01-05 13:45:13
779520,170357,1,10,2016-01-05 13:47:15
779520,34134,1,10,2016-01-05 13:47:49
779520,1703909,1,8,2016-01-05 13:48:07
779520,1325745,1,8,2016-01-05 13:48:29
779520,120035,0,0,2016-01-05 13:48:57
779520,1806413,1,10,2016-01-05 13:52:49
779520,2828299,1,10,2016-01-05 13:53:02
779520,639612,1,10,2016-01-05 13:53:13
779520,2366591,1,10,2016-01-05 13:53:31
779520,1806628,1,10,2016-01-05 13:53:49
779520,289578,1,10,2016-01-05 13:54:02
779520,1806626,1,10,2016-01-05 13:54:13
779520,2367413,1,10,2016-01-05 13:54:29
779520,4315420,1,10,2016-01-05 13:54:41
307800,1249835,0,0,2016-01-05 13:55:10
779520,551821,1,8,2016-01-05 13:55:30
307800,3756355,0,0,2016-01-05 13:55:41
779520,2391766,1,10,2016-01-05 13:55:52
779520,2463719,0,0,2016-01-05 13:56:15
779520,709075,0,0,2016-01-05 13:56:34
307800,1246293,0,0,2016-01-05 13:57:58
779520,1121649,1,10,2016-01-05 13:58:10
779520,454134,1,6,2016-01-05 13:59:29
779520,1462299,1,10,2016-01-05 13:59:49
307800,703369,0,0,2016-01-05 13:59:57
307800,884282,0,0,2016-01-05 14:00:03
779520,310046,1,8,2016-01-05 14:00:15
779520,25345,1,4,2016-01-05 14:01:08
779520,455521,0,0,2016-01-05 14:01:26
779520,493199,0,0,2016-01-05 14:01:37
779520,2181231,0,0,2016-01-05 14:02:02
779520,6235594,1,10,2016-01-05 14:02:22
307800,2356900,0,0,2016-01-05 14:02:22
779520,671011,0,0,2016-01-05 14:03:02
307800,1239169,0,0,2016-01-05 14:03:07
779520,1081528,1,8,2016-01-05 14:03:36
779520,476557,0,0,2016-01-05 14:04:34
779520,476556,0,0,2016-01-05 14:04:45
779520,612225,0,0,2016-01-05 14:04:49
307800,1264768,0,0,2016-01-05 14:06:23
732080,755,1,7,2016-01-05 14:06:28
779520,982454,0,0,2016-01-05 14:06:29
779520,1097198,0,0,2016-01-05 14:06:33
779520,2448177,1,10,2016-01-05 14:07:06
307800,827324,0,0,2016-01-05 14:07:10
779520,1236450,0,0,2016-01-05 14:07:15
779520,197409,0,0,2016-01-05 14:07:52
307800,2592020,0,0,2016-01-05 14:17:00
307800,632089,0,0,2016-01-05 14:17:07
307800,657026,0,0,2016-01-05 14:17:14
307800,1988152,0,0,2016-01-05 14:17:34
307800,2113055,0,0,2016-01-05 14:17:53
307800,2233849,0,0,2016-01-05 14:17:58
307800,1779866,0,0,2016-01-05 14:18:04
307800,1108446,0,0,2016-01-05 14:18:10
526681,1627732,1,10,2016-01-05 14:18:13
307800,2178405,0,0,2016-01-05 14:19:13
307800,2135525,0,0,2016-01-05 14:19:29
307800,2436166,0,0,2016-01-05 14:19:35
307800,1126394,0,0,2016-01-05 14:19:42
307800,1350395,0,0,2016-01-05 14:21:37
307800,2318816,0,0,2016-01-05 14:21:56
307800,1902534,0,0,2016-01-05 14:24:47
307800,485732,0,0,2016-01-05 14:24:56
307800,166554,0,0,2016-01-05 14:25:26
307800,20,0,0,2016-01-05 14:25:35
307800,2368325,0,0,2016-01-05 14:25:41
307800,515901,0,0,2016-01-05 14:25:54
307800,389215,0,0,2016-01-05 14:27:10
307800,5679028,0,0,2016-01-05 14:27:17
307800,116224,0,0,2016-01-05 14:28:22
307800,2354587,0,0,2016-01-05 14:28:39
17450,2191040,1,0,2016-01-05 14:37:27
778890,434460,1,10,2016-01-05 15:10:05
779520,504658,1,8,2016-01-05 15:13:03
778890,170357,1,10,2016-01-05 15:13:18
779520,2145645,1,10,2016-01-05 15:13:23
779520,1350523,1,8,2016-01-05 15:13:30
778890,901064,1,10,2016-01-05 15:14:55
778890,6459589,1,6,2016-01-05 15:15:23
778890,2456937,1,10,2016-01-05 15:15:57
778890,1900041,1,6,2016-01-05 15:16:56
778890,2081966,1,10,2016-01-05 15:20:08
778890,447001,1,10,2016-01-05 15:20:49
778890,2693031,1,10,2016-01-05 15:21:02
778890,6447067,1,10,2016-01-05 15:21:09
778890,1829860,1,8,2016-01-05 15:21:16
778890,1753373,1,10,2016-01-05 15:21:35
778890,3781306,1,10,2016-01-05 15:22:59
778890,3756355,1,10,2016-01-05 15:37:36
778890,885184,1,10,2016-01-05 15:37:47
778890,693650,1,10,2016-01-05 15:38:17
778890,1752011,1,10,2016-01-05 15:40:10
778890,10966,1,10,2016-01-05 15:40:51
178050,2077357,1,6,2016-01-05 15:43:04
778890,666005,1,6,2016-01-05 15:45:08
778890,2183741,1,10,2016-01-05 15:55:12
778890,453925,1,10,2016-01-05 15:55:24
778890,6249034,1,10,2016-01-05 15:55:37
778890,305876,1,8,2016-01-05 15:56:09
778890,531001,1,10,2016-01-05 15:56:26
778890,1751315,1,10,2016-01-05 15:56:48
778890,5099437,1,10,2016-01-05 15:57:23
778890,175829,1,10,2016-01-05 15:57:34
778890,315474,1,10,2016-01-05 15:58:50
778890,306238,0,0,2016-01-05 16:00:21
778890,28302,0,0,2016-01-05 16:00:30
778890,13025,0,0,2016-01-05 16:01:26
778890,2245512,1,10,2016-01-05 16:01:45
778890,1703909,0,0,2016-01-05 16:02:16
778890,13363,1,10,2016-01-05 16:02:59
778890,1735343,1,10,2016-01-05 16:03:06
778890,684017,1,10,2016-01-05 16:03:15
778890,1067802,0,0,2016-01-05 16:03:42
778890,1741100,0,0,2016-01-05 16:05:00
778890,647404,1,10,2016-01-05 16:05:16
778890,2523790,0,0,2016-01-05 16:06:26
778890,835177,0,0,2016-01-05 16:07:22
778890,699201,0,0,2016-01-05 16:09:55
778890,1726761,0,0,2016-01-05 16:10:14
778890,473795,0,0,2016-01-05 16:10:27
778890,1118435,0,0,2016-01-05 16:10:52
778890,218833,0,0,2016-01-05 16:11:00
778890,312988,0,0,2016-01-05 16:11:14
778890,216878,0,0,2016-01-05 16:11:52
778890,126927,0,0,2016-01-05 16:12:00
778890,485757,0,0,2016-01-05 16:12:10
778890,1760879,0,0,2016-01-05 16:12:35
778890,980036,0,0,2016-01-05 16:13:10
778890,2145228,0,0,2016-01-05 16:13:25
778890,3120244,0,0,2016-01-05 16:15:13
778890,2450741,0,0,2016-01-05 16:15:43
778890,256268,0,0,2016-01-05 16:16:57
778890,97470,0,0,2016-01-05 16:18:02
778890,1266678,0,0,2016-01-05 16:19:45
778890,554261,0,0,2016-01-05 16:20:16
778890,99034,1,10,2016-01-05 16:22:40
778890,1035814,0,0,2016-01-05 16:24:58
778890,104220,0,0,2016-01-05 16:25:25
778890,1224454,0,0,2016-01-05 16:28:06
778890,8369,0,0,2016-01-05 16:28:28
778890,322097,0,0,2016-01-05 16:28:45
778890,462519,0,0,2016-01-05 16:29:51
778890,2525181,0,0,2016-01-05 16:31:15
778890,1688403,0,0,2016-01-05 16:31:21
778890,1826163,0,0,2016-01-05 16:31:39
778890,1693894,1,10,2016-01-05 16:32:27
778890,2527069,0,0,2016-01-05 16:32:56
778890,125912,0,0,2016-01-05 16:33:18
778890,123258,0,0,2016-01-05 16:35:36
247231,221406,1,10,2016-01-05 17:14:12
673810,1739501,1,8,2016-01-05 17:25:01
618201,1236450,1,8,2016-01-05 18:15:53
635590,1180614,0,0,2016-01-05 19:33:15
232980,1339825,1,10,2016-01-05 19:41:02
306561,114431,1,10,2016-01-05 19:56:58
306561,6217021,1,10,2016-01-05 19:57:02
306561,1858824,1,10,2016-01-05 20:12:40
306561,145975,1,10,2016-01-05 20:12:51
261421,1097776,0,0,2016-01-05 20:19:21
261421,1385630,0,0,2016-01-05 20:25:14
261421,986032,0,0,2016-01-05 20:26:07
261421,97933,0,0,2016-01-05 20:26:59
261421,126731,0,0,2016-01-05 20:27:35
306561,1350519,1,7,2016-01-05 20:38:48
306561,858476,1,8,2016-01-05 20:39:09
306561,751437,1,6,2016-01-05 20:39:20
262250,283007,1,6,2016-01-05 20:55:42
307800,2391766,1,8,2016-01-05 20:56:30
307800,551821,1,8,2016-01-05 20:57:06
779520,2209477,0,0,2016-01-05 21:00:12
779520,435424,0,0,2016-01-05 21:00:39
779520,1836702,1,8,2016-01-05 21:01:30
779520,145975,0,0,2016-01-05 21:02:02
779520,2454485,0,0,2016-01-05 21:02:23
109651,1088495,0,0,2016-01-05 21:03:04
779520,230879,0,0,2016-01-05 21:03:20
396681,2178405,1,10,2016-01-05 21:10:24
79031,1808,0,0,2016-01-05 21:12:51
217860,2231328,1,10,2016-01-05 21:17:14
42360,1000007,1,8,2016-01-05 22:07:12
42360,1056746,1,9,2016-01-05 22:07:49
627320,1340764,0,0,2016-01-05 22:37:50
627320,308141,1,6,2016-01-05 22:42:03
114190,2474870,1,10,2016-01-05 23:27:08
218611,485757,1,8,2016-01-05 23:57:12
142931,4414693,0,0,2016-01-06 00:39:37
236361,2101235,0,0,2016-01-06 00:53:07
236361,100208,0,0,2016-01-06 00:53:47
236361,38049,0,0,2016-01-06 00:56:36
236361,103890,0,0,2016-01-06 01:02:19
236361,126927,0,0,2016-01-06 01:03:41
236361,2247538,0,0,2016-01-06 01:42:57
231650,986524,0,0,2016-01-06 01:47:49
231650,842417,0,0,2016-01-06 01:47:56
231650,1004857,0,0,2016-01-06 01:48:01
231650,902280,0,0,2016-01-06 01:48:08
231650,1269948,0,0,2016-01-06 01:48:32
231650,870679,0,0,2016-01-06 01:49:05
231650,994013,0,0,2016-01-06 01:49:11
231650,1108196,0,0,2016-01-06 01:49:18
231650,767490,0,0,2016-01-06 01:49:25
733501,843803,1,6,2016-01-06 02:09:22
733501,461918,0,0,2016-01-06 02:12:00
254990,2182987,1,10,2016-01-06 02:44:12
247420,306238,0,0,2016-01-06 05:04:47
247420,1259799,0,0,2016-01-06 05:09:02
780971,1704539,1,10,2016-01-06 05:32:28
780971,1866575,1,0,2016-01-06 07:14:23
557470,188866,1,10,2016-01-06 10:01:18
347451,272375,1,10,2016-01-06 10:14:50
598170,1003241,0,0,2016-01-06 10:28:54
598170,1117920,0,0,2016-01-06 10:29:31
565911,1799031,1,10,2016-01-06 11:01:26
220010,1374687,1,10,2016-01-06 11:10:50
347451,892049,1,10,2016-01-06 11:19:43
347451,168663,1,10,2016-01-06 11:23:52
347451,892043,1,10,2016-01-06 11:25:08
347451,78635,1,10,2016-01-06 11:25:41
640721,2437585,0,0,2016-01-06 12:07:35
640721,2457281,0,0,2016-01-06 12:07:47
254500,1727705,0,0,2016-01-06 12:27:50
446870,408094,1,9,2016-01-06 12:37:54
353850,289340,1,6,2016-01-06 12:38:42
353850,460012,1,10,2016-01-06 12:39:05
79720,2129220,0,0,2016-01-06 12:46:14
725381,483279,0,0,2016-01-06 13:00:13
198011,2301271,1,8,2016-01-06 13:02:00
198011,287299,1,8,2016-01-06 13:02:43
443880,2486212,0,0,2016-01-06 13:09:33
729101,865923,0,0,2016-01-06 13:14:02
729101,39316,0,0,2016-01-06 13:15:26
729101,1276383,0,0,2016-01-06 13:18:33
205461,5143300,0,0,2016-01-06 13:19:22
205461,196603,0,0,2016-01-06 13:19:52
308990,428685,1,10,2016-01-06 13:21:57
353850,2347744,0,0,2016-01-06 13:28:22
353850,7228831,0,0,2016-01-06 13:28:33
353850,2077927,0,0,2016-01-06 13:28:36
353850,1806628,1,0,2016-01-06 13:28:56
353850,1786158,1,0,2016-01-06 13:29:03
353850,2485599,1,0,2016-01-06 13:29:30
353850,2303346,0,0,2016-01-06 13:30:13
353850,1806413,1,0,2016-01-06 13:30:19
353850,7228015,1,0,2016-01-06 13:30:37
353850,233547,0,0,2016-01-06 13:30:53
353850,10480,1,8,2016-01-06 13:31:05
353850,36960,1,0,2016-01-06 13:31:20
353850,1757592,0,0,2016-01-06 13:31:25
353850,8369,0,0,2016-01-06 13:32:05
353850,34134,1,6,2016-01-06 13:32:21
353850,32273,0,0,2016-01-06 13:32:32
353850,320554,1,0,2016-01-06 13:32:55
353850,535707,1,8,2016-01-06 13:33:59
353850,2309527,0,0,2016-01-06 13:35:14
781271,1679042,1,8,2016-01-06 14:09:10
781271,311412,1,8,2016-01-06 14:09:13
42410,1786158,0,0,2016-01-06 14:28:57
213261,309407,1,1,2016-01-06 14:57:46
58401,958310,1,10,2016-01-06 15:15:34
729101,2217721,1,6,2016-01-06 15:34:59
729101,131521,1,8,2016-01-06 15:36:43
729101,2146592,0,0,2016-01-06 15:39:46
781271,305091,0,0,2016-01-06 15:43:37
241900,460770,1,6,2016-01-06 15:50:56
101981,681470,1,10,2016-01-06 15:57:19
224400,631721,1,10,2016-01-06 16:02:34
306561,639169,1,9,2016-01-06 16:08:22
306561,639650,1,9,2016-01-06 16:08:42
369890,1866155,0,0,2016-01-06 17:02:57
270750,221406,1,7,2016-01-06 17:41:37
311610,36960,1,8,2016-01-06 17:59:49
347451,1587724,0,0,2016-01-06 19:27:55
347451,1385630,0,0,2016-01-06 19:30:14
333391,1117823,0,0,2016-01-06 19:47:32
221390,998313,1,9,2016-01-06 20:11:36
781271,31554,0,0,2016-01-06 20:39:26
781271,131521,0,0,2016-01-06 20:39:48
781271,5066347,0,0,2016-01-06 20:40:02
781271,468418,0,0,2016-01-06 20:40:20
781271,432789,0,0,2016-01-06 20:40:29
781271,420810,0,0,2016-01-06 20:41:13
138630,325507,0,0,2016-01-06 21:32:05
138630,1074430,0,0,2016-01-06 21:33:15
138630,2256539,0,0,2016-01-06 21:34:29
138630,436000,0,0,2016-01-06 21:37:16
232940,568346,0,0,2016-01-06 23:13:39
442391,458006,1,10,2016-01-06 23:41:18
200980,2131297,1,8,2016-01-06 23:44:23
381150,2178405,0,0,2016-01-07 00:10:33
381150,1241877,0,0,2016-01-07 00:11:58
247420,99034,1,10,2016-01-07 00:39:28
247420,28463,1,10,2016-01-07 00:40:53
247420,448215,1,10,2016-01-07 00:44:36
247420,448279,1,10,2016-01-07 00:45:04
247420,23234,1,10,2016-01-07 00:45:25
247420,2214885,1,8,2016-01-07 00:46:04
247420,163101,1,10,2016-01-07 00:46:41
247420,17822,1,0,2016-01-07 00:46:54
247420,20413,1,10,2016-01-07 00:47:12
247420,181066,1,10,2016-01-07 00:47:29
247420,1474997,1,0,2016-01-07 00:47:52
247420,196180,1,0,2016-01-07 00:48:43
247420,283778,1,10,2016-01-07 00:49:21
247420,179416,1,10,2016-01-07 00:50:10
247420,306319,1,0,2016-01-07 00:52:13
617900,114186,1,10,2016-01-07 01:27:52
543600,669212,1,10,2016-01-07 02:13:55
78310,2079410,1,10,2016-01-07 04:49:23
78310,1016815,1,8,2016-01-07 04:52:46
150000,323725,0,0,2016-01-07 07:33:40
150000,312789,0,0,2016-01-07 07:50:28
137821,459282,1,10,2016-01-07 09:13:19
587501,170357,1,10,2016-01-07 09:21:39
42360,2209477,0,0,2016-01-07 09:22:07
506461,459282,1,8,2016-01-07 10:50:59
114230,465804,1,10,2016-01-07 12:43:45
373230,466221,1,10,2016-01-07 13:29:11
701440,474284,1,8,2016-01-07 13:29:24
771381,868187,0,0,2016-01-07 13:36:16
457131,2344087,1,8,2016-01-07 15:39:08
782621,2273648,0,0,2016-01-07 15:39:20
457131,1224454,1,10,2016-01-07 15:40:54
782621,1462299,0,0,2016-01-07 15:44:36
52780,113856,1,10,2016-01-07 16:55:01
157800,2599190,1,5,2016-01-07 17:47:16
245861,1895551,1,10,2016-01-07 18:12:49
245861,179879,1,8,2016-01-07 18:14:15
193741,998313,1,8,2016-01-07 20:05:36
81450,709360,1,10,2016-01-07 20:48:11
81450,1383813,1,6,2016-01-07 20:49:17
99511,2539301,0,0,2016-01-07 20:51:37
774471,326137,0,0,2016-01-07 20:59:30
777041,1359653,1,9,2016-01-07 21:02:30
232361,316343,0,0,2016-01-07 21:25:10
774471,857579,0,0,2016-01-07 21:30:04
783091,281427,1,6,2016-01-07 21:42:50
783091,1856383,1,8,2016-01-07 21:43:46
783091,126927,1,10,2016-01-07 21:44:15
783091,1046376,1,10,2016-01-07 21:44:21
235591,272375,1,8,2016-01-07 21:44:23
783091,485757,1,10,2016-01-07 21:44:24
783091,311412,1,8,2016-01-07 21:44:36
783091,2372666,1,6,2016-01-07 21:45:02
783091,30117,1,10,2016-01-07 21:47:51
783091,527939,0,0,2016-01-07 21:48:23
783091,2318816,1,8,2016-01-07 21:49:18
783091,2239280,1,8,2016-01-07 21:51:50
783091,1796985,1,8,2016-01-07 21:55:18
783091,2301271,1,8,2016-01-07 21:58:08
783091,8467358,1,8,2016-01-07 21:58:20
777041,99034,1,0,2016-01-07 21:58:42
777041,448215,1,0,2016-01-07 21:58:51
777041,448279,1,0,2016-01-07 21:59:00
777041,163101,1,0,2016-01-07 21:59:12
783091,1121649,1,6,2016-01-07 21:59:24
783091,39248,1,8,2016-01-07 21:59:58
783091,6892,1,8,2016-01-07 22:00:02
783091,446229,1,10,2016-01-07 22:00:22
783091,147796,1,6,2016-01-07 22:01:25
783091,2930398,1,6,2016-01-07 22:01:45
783091,1727705,1,4,2016-01-07 22:02:31
777041,2214885,1,0,2016-01-07 22:02:42
777041,181066,1,0,2016-01-07 22:02:54
783091,223364,1,6,2016-01-07 22:02:59
783091,454134,1,8,2016-01-07 22:03:09
783091,102678,1,6,2016-01-07 22:03:22
777041,196180,1,0,2016-01-07 22:03:26
783091,1319281,1,8,2016-01-07 22:03:29
777041,1474997,1,0,2016-01-07 22:03:37
783091,2437961,1,8,2016-01-07 22:03:43
777041,283778,1,0,2016-01-07 22:03:46
777041,306319,1,0,2016-01-07 22:03:58
783091,3756355,1,6,2016-01-07 22:04:00
783091,1679042,0,0,2016-01-07 22:07:54
783091,459282,1,10,2016-01-07 22:08:33
783091,1798025,1,6,2016-01-07 22:08:59
171571,1037723,1,8,2016-01-07 22:19:48
56360,458591,0,0,2016-01-07 22:31:38
850540,1224454,0,0,2016-01-07 22:35:27
162290,1609097,1,8,2016-01-07 23:05:12
586280,2318816,1,10,2016-01-07 23:35:48
219570,170357,1,8,2016-01-07 23:44:30
704931,614887,1,8,2016-01-07 23:50:46
634101,446229,1,4,2016-01-08 00:15:50
634101,505834,0,0,2016-01-08 00:17:08
634101,1858824,1,10,2016-01-08 00:21:49
634101,962441,0,0,2016-01-08 00:29:20
634101,501895,0,0,2016-01-08 00:29:32
759140,1836702,1,10,2016-01-08 01:37:35
271800,309069,0,0,2016-01-08 10:36:36
114591,379279,0,0,2016-01-08 10:38:58
114591,233016,0,0,2016-01-08 10:39:10
114591,99108,0,0,2016-01-08 10:39:29
272380,674298,0,0,2016-01-08 11:15:34
272380,34709,0,0,2016-01-08 11:15:59
272380,306129,0,0,2016-01-08 11:16:27
272380,97933,0,0,2016-01-08 11:16:54
272380,132769,0,0,2016-01-08 11:17:05
272380,184551,0,0,2016-01-08 11:17:46
272380,310174,0,0,2016-01-08 11:17:57
272380,498779,0,0,2016-01-08 11:18:07
272380,8369,0,0,2016-01-08 11:18:19
272380,2114690,0,0,2016-01-08 11:18:33
272380,666723,0,0,2016-01-08 11:18:46
272380,304428,0,0,2016-01-08 11:19:00
272380,166647,0,0,2016-01-08 11:19:11
272380,99008,0,0,2016-01-08 11:19:23
155951,119409,0,0,2016-01-08 12:12:29
155951,839851,0,0,2016-01-08 12:17:19
761170,1601826,1,8,2016-01-08 13:01:30
761170,2142446,1,6,2016-01-08 13:01:50
761170,6073047,1,10,2016-01-08 13:02:14
761170,39474,1,8,2016-01-08 13:02:44
311001,2348451,0,0,2016-01-08 13:28:35
140231,306356,1,8,2016-01-08 13:34:43
407031,197409,1,10,2016-01-08 13:44:19
206931,118645,1,10,2016-01-08 13:50:49
206931,118646,1,10,2016-01-08 13:51:21
206931,380296,1,10,2016-01-08 13:51:48
206931,166897,1,10,2016-01-08 13:52:05
783741,772058,0,0,2016-01-08 14:54:19
783741,692435,0,0,2016-01-08 14:54:38
783741,1007348,0,0,2016-01-08 14:54:41
783741,868289,0,0,2016-01-08 14:54:50
783741,843342,0,0,2016-01-08 14:54:56
197461,233547,1,6,2016-01-08 14:56:19
197461,308364,1,6,2016-01-08 14:56:33
282941,140477,0,0,2016-01-08 15:03:13
161391,2434638,1,10,2016-01-08 15:20:54
7031,498442,0,0,2016-01-08 15:29:10
781271,1627732,0,0,2016-01-08 15:43:28
781271,1259799,0,0,2016-01-08 15:44:19
781271,2318816,1,10,2016-01-08 15:44:53
781271,2186305,1,10,2016-01-08 15:45:28
781271,7228831,1,10,2016-01-08 15:45:43
781271,3756355,1,6,2016-01-08 15:46:04
781271,5260342,1,10,2016-01-08 15:46:21
781271,2532486,1,10,2016-01-08 15:47:54
781271,2599062,1,8,2016-01-08 15:48:48
781271,2294752,1,8,2016-01-08 15:49:38
373230,311412,1,10,2016-01-08 16:06:31
511330,497850,1,8,2016-01-08 16:15:49
311991,1767783,1,10,2016-01-08 16:25:13
314790,314392,1,8,2016-01-08 16:47:23
233451,2205226,1,0,2016-01-08 16:49:27
233451,36767,1,0,2016-01-08 16:49:46
233451,501896,1,0,2016-01-08 16:50:03
233451,21309,1,0,2016-01-08 16:50:19
233451,470368,1,0,2016-01-08 16:50:37
253191,848336,1,8,2016-01-08 17:25:47
226571,828260,1,4,2016-01-08 17:43:14
224400,2186444,0,0,2016-01-08 17:51:41
187301,1336947,1,8,2016-01-08 18:13:27
360130,1121649,1,9,2016-01-08 18:24:37
781271,2539322,1,10,2016-01-08 19:12:49
781271,2188318,1,10,2016-01-08 19:14:51
224400,683734,1,10,2016-01-08 19:19:14
781301,687894,1,10,2016-01-08 19:51:06
783741,559075,0,0,2016-01-08 19:54:32
783741,39425,0,0,2016-01-08 19:55:31
783741,428685,0,0,2016-01-08 19:55:38
353850,221096,0,0,2016-01-08 20:16:29
353850,1627732,0,0,2016-01-08 20:17:13
353850,1897536,1,8,2016-01-08 20:17:40
353850,8467358,0,0,2016-01-08 20:18:25
353850,33078,0,0,2016-01-08 20:23:14
353850,2224098,1,10,2016-01-08 20:30:35
353850,2542,1,6,2016-01-08 20:30:50
353850,2178756,0,0,2016-01-08 20:46:33
353850,196603,0,0,2016-01-08 20:46:47
353850,22476,0,0,2016-01-08 20:49:35
17450,248719,1,10,2016-01-08 21:15:49
535530,1060353,0,0,2016-01-08 22:03:48
535530,1350395,0,0,2016-01-08 22:04:50
179821,2261085,1,0,2016-01-08 22:48:11
693320,1200473,1,8,2016-01-08 23:22:47
104041,576102,1,4,2016-01-08 23:40:31
251990,459282,1,10,2016-01-08 23:48:25
740821,6107404,0,0,2016-01-09 00:04:16
740821,584247,0,0,2016-01-09 00:04:24
740821,311171,0,0,2016-01-09 00:04:36
306561,571911,1,9,2016-01-09 01:21:57
360130,873122,0,0,2016-01-09 01:24:14
744580,864370,1,7,2016-01-09 01:51:49
784530,2534924,0,0,2016-01-09 01:55:24
784561,2318816,1,10,2016-01-09 02:15:54
762301,739584,1,10,2016-01-09 02:16:13
663480,322155,0,0,2016-01-09 02:31:32
663480,2209477,0,0,2016-01-09 02:33:12
663480,221008,0,0,2016-01-09 02:34:25
663480,658275,0,0,2016-01-09 02:35:00
663480,195438,0,0,2016-01-09 02:35:55
663480,308930,0,0,2016-01-09 02:36:39
663480,314217,0,0,2016-01-09 02:37:04
663480,1325745,0,0,2016-01-09 02:37:45
663480,509925,0,0,2016-01-09 02:38:02
454630,29649,0,0,2016-01-09 02:48:32
109771,535191,1,8,2016-01-09 07:42:30
123861,553168,1,8,2016-01-09 09:12:08
137821,2244132,1,6,2016-01-09 10:56:46
783881,466560,0,0,2016-01-09 11:57:30
783881,5679028,0,0,2016-01-09 11:59:19
783881,2234902,0,0,2016-01-09 11:59:40
783881,2550404,0,0,2016-01-09 12:00:22
783881,1360858,0,0,2016-01-09 12:00:37
99760,1266777,1,3,2016-01-09 12:00:41
381150,1360858,0,0,2016-01-09 12:56:50
136641,2256550,0,0,2016-01-09 13:37:02
136641,1270376,0,0,2016-01-09 13:38:02
315150,28302,1,10,2016-01-09 13:52:18
782621,5099437,1,10,2016-01-09 14:10:26
782621,1105618,1,8,2016-01-09 14:10:33
782621,666117,1,6,2016-01-09 14:10:35
782621,1830983,1,10,2016-01-09 14:10:40
782621,856924,1,8,2016-01-09 14:10:41
782621,2299015,1,10,2016-01-09 14:10:46
782621,1902534,1,10,2016-01-09 14:10:48
782621,3756355,1,10,2016-01-09 14:11:45
782621,620361,1,10,2016-01-09 14:12:31
315150,113628,1,10,2016-01-09 14:15:19
208120,221479,1,0,2016-01-09 14:29:57
15710,313576,0,0,2016-01-09 14:40:34
15710,576777,0,0,2016-01-09 14:44:37
360130,1140586,1,2,2016-01-09 15:22:38
7850,1133063,0,0,2016-01-09 15:52:05
7850,475970,0,0,2016-01-09 15:52:40
7850,2486212,0,0,2016-01-09 15:53:21
273611,4214167,1,8,2016-01-09 15:54:51
7850,2077927,0,0,2016-01-09 15:56:10
7850,2839,0,0,2016-01-09 16:06:20
7850,2365533,0,0,2016-01-09 16:06:31
7850,1154896,0,0,2016-01-09 16:15:46
17770,213395,0,0,2016-01-09 16:25:49
17770,441119,0,0,2016-01-09 16:33:01
224191,1796985,0,0,2016-01-09 16:35:04
774471,459282,1,10,2016-01-09 16:46:59
30510,1947821,1,7,2016-01-09 16:51:07
263620,998313,0,0,2016-01-09 17:16:54
663480,2713646,0,0,2016-01-09 18:11:31
96361,102824,0,0,2016-01-09 18:36:38
85791,2600001,1,0,2016-01-09 18:57:45
357260,171203,0,0,2016-01-09 19:36:20
245881,294461,0,0,2016-01-09 19:49:02
239651,1256646,1,9,2016-01-09 20:07:07
239651,2424516,1,7,2016-01-09 20:10:31
628670,2239280,1,10,2016-01-09 20:22:21
663480,479487,0,0,2016-01-09 20:45:32
524441,170357,1,10,2016-01-09 20:54:54
119301,858899,1,10,2016-01-09 21:06:55
663480,2441836,0,0,2016-01-09 21:14:56
673580,1798025,0,0,2016-01-09 21:16:03
697730,897323,1,8,2016-01-09 21:28:49
