book_id,title,author_id,author_name,publication_year,language,publisher,avg_rating
16443,Семь лет в Тибете,14165,Генрих Харрер,2017,119,69,4.2105263157894735
16480,Я - вор в законе. Оборотень,1232,Евгений Сухов,2005,119,870,8.0
16522,Очерки русской смуты. Крушение власти и армии. Февраль - сентябрь 1917,13378,Антон Деникин,2002,119,10,6.0
16549,Мифология богини,14233,А. Л. Антипенко,2002,119,2094,0.0
16551,Травматология любви,13120,Владимир Леви,2014,119,725,3.5
16573,"Стендаль. Собрание сочинений в пятнадцати томах. Том 12: ""Записки туриста""",180846,Стендаль,1959,119,16,10.0
16582,Стажеры,102587,Аркадий и Борис Стругацкие,2021,119,9,7.066666666666666
16660,Ловец снов,48,Стивен Кинг,2015,119,9,5.069767441860465
16693,[голово]ломка,14353,"Александр Гаррос, Алексей Евдокимов",2005,119,973,0.0
16698,Танцующие призраки,229889,Юрий Коротков,2002,119,9,6.6
16714,Покаяние пророков,5111,Сергей Алексеев,2024,119,0,0.0
16791,Золотые слезы,125222,Вера и Марина Воробей,2009,119,2,4.666666666666667
16792,Дьявольская кровь-4,33,Р. Л. Стайн,2002,119,2,8.0
16816,Букет прекрасных дам,72,Дарья Донцова,2015,119,7,8.0
16836,Кассандра,14447,Михаил Веллер,2007,119,9,10.0
16840,Падение башен. Вавилон-17. Имперская звезда. Рассказы,234509,Сэмюэль Дилэни,2002,119,9,10.0
16852,"Шеврикука, или Любовь к привидению",14466,Владимир Орлов,2004,119,9,3.5
16871,Защитная книга-3. Отражение психологических ударов,12233,Виталий Богданович,2002,119,1503,0.0
16900,Лингвистические детективы,1518,Николай Шанский,2010,119,37,0.0
16907,Вечная мерзлота,14510,Нина Садур,2004,119,7,8.0
16927,"Мушкетеры. Том 1. Провинциал, о котором заговорил Париж",207,Александр Бушков,2010,119,358,0.0
16979,Черт из табакерки,72,Дарья Донцова,2014,119,7,5.0
16984,На китайской ширме,122,Сомерсет Моэм,2010,119,9,0.0
16990,Великая мать любви,4670,Эдуард Лимонов,2022,119,96646,0.0
16996,Супруг для богини,14559,Наталия Орбенина,2020,119,7,0.0
17027,<НРЗБ>,14582,Сергей Гандлевский,2002,119,8,0.0
17029,Мудрая кровь,119728,Фланнери О'Коннор,2018,119,9,4.0
17036,На дороге. Мэгги Кэссиди. Эссе,13376,Джек Керуак,2002,119,2518,8.0
17105,Фантом памяти,268,Александра Маринина,2013,119,7,7.0
17110,Дмитрий Донской,27420,Юрий Лощиц,2010,119,61,0.0
17113,На Лесном озере,14656,Тим О'Брайен,2002,119,198,10.0
17119,Все горят в аду,14659,Джон Ридли,2002,119,198,8.0
17124,Мыши Наталии Моосгабр,14663,Ладислав Фукс,2002,119,159,0.0
17130,"Как разбираться в людях, или психологический рисунок личности",14669,Аркадий Едигес,2008,119,874,6.0
17140,Сумасшедшие каникулы,125222,Вера и Марина Воробей,2005,119,2,4.666666666666667
17147,День гнева,14674,Север Гансовский,2002,119,9,0.0
17215,Самурай,14707,Сюсаку Эндо,2024,119,80107,3.75
17221,Завещанное временем: поиски памятников письменности,304004,Лео Дойель,1980,119,2581,10.0
17232,Исход зверя,19,Василий Головачёв,2018,119,65958,4.0
17237,Легко ли быть издателем. Как транснациональные концерны завладели книжным рынком и отучили нас читать,14717,Андре Шиффрин,2011,119,1399,10.0
17238,Великое кошачье побоище и другие эпизоды из истории французской культуры,14718,Роберт Дарнтон,2021,119,1399,0.0
17261,Хорьки в поднебесье,3077,Ричард Бах,2005,119,432,5.0
17262,Хорьки-спасатели на море,3077,Ричард Бах,2002,119,432,10.0
17266,Личность лидера,10431,Брайан Трейси,2008,119,1276,8.0
17273,Как быть счастливым в семье,625,Дейл Карнеги,2006,119,1276,0.0
17280,"Лидерство, основанное на принципах",198100,Стивен Р. Кови,2018,119,1272,0.0
17369,Ангел Света,10796,Джойс Кэрол Оутс,2002,119,9,0.0
17403,История философии. Собрание произведений в трех томах. Том 1,12524,Людвиг Фейербах,1974,119,710,0.0
17404,История философии. Собрание произведений в трех томах. Том 2,12524,Людвиг Фейербах,1974,119,710,0.0
17405,История философии. Собрание произведений в трех томах. Том 3,12524,Людвиг Фейербах,1974,119,710,0.0
17422,Гнев ангелов,2489,Сидни Шелдон,2022,119,9,6.846153846153846
17428,Дневник незначительного лица,213123,Джордж Гроссмит,2007,119,1209,4.0
17433,Нужные вещи,48,Стивен Кинг,2017,119,9,4.809523809523809
17455,Сказки о рыбаках и рыбках. Помоги мне в пути...,208184,Владислав Крапивин,1994,119,1683,6.0
17548,Архитектура компьютера,14929,Эндрю Таненбаум,2013,119,1586,0.0
17550,Ван Гог,4965,Инго Ф. Вальтер,2010,119,3865,0.0
17554,Эгон Шиле,14934,Райнхард Штайнер,2002,119,3865,0.0
17561,Полинька Сакс,311966,Александр Дружинин,2005,119,63,0.0
17566,Мечты роботов,11804,Айзек Азимов,2007,119,7,0.0
17591,"Трактат о любви, как ее понимает жуткий зануда",14969,Анатолий Протопопов,2020,119,760,9.0
17631,В поисках минувших столетий,105285,Александр Каждан,2002,119,784,10.0
17632,Долой огуречного короля,15013,Кристине Нёстлингер,2017,119,1397,6.0
17657,Пятый Иностранный Легион III. Когорта проклятых,14890,Эндрю Кейт,1995,119,196,8.0
17662,Поэты и убийцы,11228,Роберт ван Гулик,2020,119,59925,0.0
17666,Заводной апельсин. Вожделеющее семя. Трепет намерения,11229,Энтони Бёрджесс,1993,119,319,0.0
17677,Исторические эскизы,15046,Дмитрий Писарев,1989,119,16,0.0
17686,Эфиопика,15050,Гелиодор ,1993,119,1313,
17688,Java. Эффективное программирование,15052,Джошуа Блох,2014,119,3196,0.0
17731,Варварские свадьбы,15111,Ян Кеффелек,2002,119,1712,0.0
17761,Имя розы,15144,Умберто Эко,2015,119,9,2.3518518518518516
17762,Сиротский Бруклин,126,Джонатан Летем,2002,119,198,0.0
17763,В блаженном угаре,15146,Анна и Джейн Кэмпион,2002,119,198,0.0
17771,Путь кенгуренка,15148,Джеральд Даррелл,2003,119,9,0.0
17797,Ящик для письменных принадлежностей,416,Милорад Павич,2024,119,7,3.75
17803,Время Тигра,11229,Энтони Бёрджесс,2002,119,55,0.0
17808,Проклятие Шалиона,2526,Лоис Макмастер Буджолд,2024,119,9,2.6666666666666665
17817,Курочка Ряба и десять утят,213925,Самуил Маршак,2010,119,9,8.0
17822,Таня Гроттер и Исчезающий этаж,15194,Дмитрий Емец,2022,119,7,6.580645161290323
17963,Адриан Моул. Годы капуччино,15348,Сью Таунсенд,2004,119,463,2.0
18003,Гороскоп индейцев. Астрология и мудрость Четырех Ветров,15393,Винфрид Ноэ,2002,119,1452,0.0
18086,Мечты сбываются,125222,Вера и Марина Воробей,2002,119,2,6.0
18093,Нож,33,Р. Л. Стайн,2011,119,9,4.0
18116,Леди-пират,6766,Линси Сэндс,2003,119,9,6.0
18124,Девяносто третий год,2356,Виктор Гюго,2023,119,9,4.333333333333333
18149,Грамматика любви,2964,Иван Бунин,2021,119,9,8.0
18174,Три мешка хитростей,72,Дарья Донцова,2014,119,7,5.0
18239,Собрание сочинений в 10 томах. Сказки народов мира. Том 7. Сказки русских писателей,226694,без автора,1989,119,85,6.0
18244,Психология эмоций,15592,Кэррол Эллис Изард,2007,119,1586,8.0
18406,Леди и рыцарь,6766,Линси Сэндс,2003,119,9,6.0
18412,Гомосексуальность. Естественная история,15727,Френсис Марк Мондимор,2002,119,157,0.0
18472,Японский сад за несколько дней,15775,Роберт Кетчел,2002,119,3210,10.0
18532,Елизавета Петровна. Дочь Петра Великого,17066,Казимир Валишевский,2019,119,9,0.0
18543,Дорога на Лос-Анджелес,15840,Джон Фанте,2002,119,1241,4.0
18549,Гопники,15846,Владимир Козлов,2003,119,1903,4.0
18585,Записки от скуки,15861,Ёсида Кэнко,2011,119,69,3.0
18603,Философы с большой дороги,15878,Тибор Фишер,2006,119,9,5.0
18621,Мягкая посадка. Год Лемминга. Менуэт святого Витта,6088,Александр Громов,2002,119,9,5.0
18628,Ведьмак. Час Презрения,1042,Анджей Сапковский,2016,119,9,7.512658227848101
18641,Лисы в винограднике,10367,Лион Фейхтвангер,2014,119,9,0.0
18658,Собрание сочинений в трех томах + два дополнительных тома. Том 1. Рассказы,112726,Иван Ефремов,1975,119,61,10.0
18714,Условно пригодные,15935,Питер Хёг,2014,119,535,6.0
18717,Соблазн,236129,Корнелл Вулрич,2002,119,55,0.0
18727,Образ врага,417,Полина Дашкова,2021,119,9,8.0
18733,Тысячелетие вокруг Каспия,227558,Лев Гумилёв,2014,119,398,8.0
18790,"Богатый папа, бедный папа",233388,Роберт Кийосаки,2021,119,1276,5.8320610687022905
18827,Абсент,16033,Фил Бейкер,2008,119,1399,8.0
18828,Готический роман в России,16034,Вадим Вацуро,2002,119,1399,10.0
18832,Серебристое дерево с поющим котом,208184,Владислав Крапивин,2018,119,744,8.0
18840,Маяковский,310038,Александр Михайлов,1988,119,61,6.0
18845,Дефо,307275,Дмитрий Урнов,1990,119,61,0.0
18863,Пятая гора,21,Пауло Коэльо,2018,119,9,5.85
18869,Протоколы Эйхмана. Записи допросов в Израиле,16076,Йохен фон Ланг,2007,119,159,0.0
18911,Сказки,4215,Александр Пушкин,2014,119,208,4.0
18914,Тень Победы,167,Виктор Суворов,2016,119,1485,8.0
18933,Хочу быть дворником,14447,Михаил Веллер,2006,119,9,5.0
18934,Попугай Флобера,16147,Джулиан Барнс,2017,119,78,2.5714285714285716
18957,Шесть прогулок в литературных лесах,15144,Умберто Эко,2008,119,535,1.0
19038,Записки.  Книга первая (ноябрь 1916 г. — март 1920 г.),16216,Пётр Врангель,2002,119,10,
19043,Политика,11139,Аристотель ,2023,119,9,4.846153846153846
19046,Рассказы из всех провинций,16222,Ихара Сайкаку,2002,119,1720,0.0
19061,Страшные любовные истории,416,Милорад Павич,2018,119,954,0.0
19071,Очередь,231693,Владимир Сорокин,2024,119,9,7.6
19077,Дневники 1930-1944,16244,Анри де Монтерлан,2002,119,3376,0.0
19144,Шантаж,14088,Джон Гришэм,2018,119,9,5.0
19146,В плену у мертвецов,4670,Эдуард Лимонов,2003,119,1395,8.0
19152,Завещание Тициана,16288,Ева Прюдом,2005,119,9,0.0
19154,Vita Brevis,16289,Юстейн Гордер,2002,119,98,0.0
19189,Вагон удачи,13120,Владимир Леви,2009,119,2269,0.0
19223,"К ""последнему морю"". Юность полководца",310480,Василий Ян,2004,119,9,10.0
19283,Искатели приключений,16402,Гарольд Роббинс,2005,119,9,8.0
19286,Сильмариллион,166382,Джон Р. Р. Толкин,2022,119,9,4.7625
19331,Солнечный ветер. Романы и рассказы,15627,Артур Кларк,2002,119,852,10.0
19338,Любовь и смерть на Лонг-Айленде. Мечтатели,6773,Гилберт Адэр,2002,119,198,3.5
19373,Внеклассное чтение. Том 1,173873,Борис Акунин,2013,119,9,6.0
19389,Астрель и Хранитель Леса,4880,Софья Прокофьева,2017,119,206,10.0
19415,Котлован,14008,Андрей Платонов,2021,119,309,5.446428571428571
19424,Довод Королей (Хроники Арции),6262,Вера Камша,2006,119,7,0.0
19427,Справочник практического психолога,16457,Ирина Малкина-Пых,2006,119,7,0.0
19444,Козетта,2356,Виктор Гюго,2022,119,53997,6.571428571428571
19468,Поющие в терновнике. В 2 книгах. Книга 1,16486,Колин Маккалоу,2007,119,9,5.0
19469,Поющие в терновнике. В 2 книгах. Книга 2,16486,Колин Маккалоу,2007,119,9,6.7272727272727275
19539,Пески времени,2489,Сидни Шелдон,2023,119,9,5.333333333333333
19540,Как всё было,16147,Джулиан Барнс,2020,119,69,3.263157894736842
19548,Сказки народов мира,226694,без автора,2024,119,9,10.0
19555,Мифический образ,16543,Джозеф Кэмпбелл,2004,119,9,0.0
19561,Сойти с ума. Краткая история безумия,16550,Юрий Каннабих,2022,119,6631,0.0
19569,"Нормандия, 1944",16553,Роберт Белицки,2002,119,9,6.0
19574,Взгляды из реального мира,3784,Георгий Гурджиев,2012,119,803,0.0
19631,Сочинения в двух томах. Том 1,447,Михаил Лермонтов,1988,119,16,10.0
19632,Сочинения в двух томах. Том 2,447,Михаил Лермонтов,1990,119,16,10.0
19638,"Лекарство от Фортуны. Поэты при дворе Генриха VIII, Елизаветы Английской и короля Иакова",1714,Григорий Кружков,2002,119,1209,0.0
19667,Абрахам Маслоу: Мотивация и личность,16596,Абрахам Харольд Маслоу,2014,119,1586,2.2
19681,Корпоративная религия,16613,Йеспер Кунде,2008,119,11864,0.0
19688,Сказки немецких писателей,226694,без автора,1989,119,14,0.0
19696,Искусство этрусков,171471,Глеб Соколов,2002,119,377,0.0
19821,Придорожная собачонка,16715,Чеслав Милош,2002,119,862,9.0
19825,Загадки истории,176,Эдвард Радзинский,2023,119,9,2.0
19826,Альбрехт Дюрер,16717,Ян Бергер,2015,119,1334,0.0
19830,Современная фотография,16718,Ли Фрост,2003,119,3865,0.0
19988,Европа,16771,Ромен Гари,2003,119,535,0.0
19990,Сестра сна,16773,Роберт Шнайдер,2002,119,535,10.0
19991,Пляска Чингиз-Хаима,16771,Ромен Гари,2003,119,535,6.0
20017,Тирания момента. Время в эпоху информации,509492,Томас Хюлланд Эриксен,2003,119,4660,10.0
20027,Обладать,16797,Антония Сьюзен Байетт,2019,119,69,1.6415094339622642
20069,Великий Гусляр,232227,Кир Булычёв,2023,119,69,0.0
20092,Капитан Крузенштерн,16818,Николай Чуковский,2012,119,11833,0.0
20106,Практическая интуиция в бизнесе,15335,Лора Дэй,2005,119,9,0.0
20117,Код бытия,16825,Джон Кейз,2008,119,9,5.0
20137,Футурологический конгресс. Осмотр на месте. Мир на земле,179964,Станислав Лем,2003,119,9,10.0
20157,Две судьбы,16834,Семен Малков,2003,119,6,0.0
20169,Медея и ее дети,10348,Людмила Улицкая,2018,119,9,4.529411764705882
20202,Сотник. Земля мертвых,16865,Александр Прозоров,2011,119,243,8.0
20203,Говорит Дмитрий Александрович Пригов,16864,Ирина Балабанова,2001,119,1093,8.0
20294,Никогда в жизни!,16894,Катажина Грохоля,2007,119,9,5.0
20323,Черный зверь,16909,Виталий Полосухин,2003,119,9,6.0
20338,Настоящая принцесса и Бродячий Мостик,16915,Александра Егорушкина,2007,119,1503,8.0
20361,Интерфейс. Новые направления в проектировании компьютерных систем,16925,Джеф Раскин,2007,119,2415,0.0
20381,Домовенок Кузька и проказник Сенька,6393,Галина Александрова,2010,119,481,0.0
20383,"Эшенден, или Британский агент",122,Сомерсет Моэм,2010,119,9,8.0
20384,Планета проклятых,182,Гарри Гаррисон,2014,119,69,0.0
20413,Таня Гроттер и Золотая Пиявка,15194,Дмитрий Емец,2015,119,7,7.344827586206897
20445,За полвека. Воспоминания,16990,Пётр Боборыкин,2003,119,4,0.0
20463,Пляж,145340,Алекс Гарленд,2021,119,69,3.878787878787879
20504,Полутораглазый стрелец,17048,Бенедикт Лившиц,2011,119,9,0.0
20506,Мой дядюшка Освальд,2351,Роальд Даль,2011,119,7,3.3333333333333335
20508,Легенда о Сан-Микеле,17052,Аксель Мунте,2003,119,1161,0.0
20516,Зеркальное отражение. Рассказы,11804,Айзек Азимов,1992,119,153,6.666666666666667
20523,Ночь в лесу оборотней,33,Р. Л. Стайн,2003,119,2,4.0
20524,"ОБЖ, или Ошибки юности",125222,Вера и Марина Воробей,2002,119,2,6.0
20525,Я тебе верю,125222,Вера и Марина Воробей,2006,119,122,6.5
20526,Удержать мечту,125222,Вера и Марина Воробей,2002,119,2,6.0
20529,Елизавета I,6228,Кэролли Эриксон,2008,119,9,8.0
20579,Тринадцатый этаж,17116,Даниэль Галуй,2003,119,55,2.4
20587,Удивительные истории нашего времени и древности,226694,без автора,1988,119,56,0.0
20589,Адольф Гитлер. В трех томах. Том 1,149425,Иоахим Фест,1993,119,903,6.0
20593,Голод львят,16966,Анри Труайя,2003,119,2047,0.0
20595,Искусство беседы,343,Андре Моруа,2007,119,46,0.0
20724,Джекилл и Хейди,33,Р. Л. Стайн,2002,119,2,0.0
20735,Стихотворения и поэмы,17196,Джон Китс,1989,119,56,10.0
20755,Выстрел. Метель,4215,Александр Пушкин,2002,119,256,8.0
20766,"Королевы умирают стоя, или Комната с видом на огни",6744,Наталья Андреева,2013,119,7,4.0
20767,Чего стоит Париж?,4818,Владимир Свержин,2004,119,9,8.0
20779,Секретный фронт. Воспоминания сотрудника политической разведки Третьего рейха. 1938-1945,17217,Вильгельм Хеттль,2003,119,55,0.0
20791,Чародей с гитарой. В трех книгах. Книга вторая,1262,Алан Дин Фостер,1995,119,196,0.0
20793,Чародей с гитарой. В трех книгах. Книга третья,1262,Алан Дин Фостер,1995,119,196,0.0
20802,Риф яркости,5605,Дэвид Брин,2003,119,9,10.0
20807,22 закона создания брэнда,17234,Лора Райс,2004,119,9,0.0
20854,Проклятие рубина,15149,Роберт Сальваторе,2008,119,1488,6.4
20856,Лирика,198096,Анна Ахматова,2022,119,7,5.6
20857,"Секреты о мужчинах, которые должна знать каждая женщина",17275,Барбара де Анджелис,2017,119,7,5.0
20886,Сочинения в восьми томах. Том 1,17300,Рабиндранат Тагор,1955,119,264,0.0
20895,Как `раскрутить` ресторан,17301,Олег Назаров,2002,119,7823,0.0
20914,Секреты поведения Homo Sapiens. Эволюционная психология,17320,Джек Палмер,2007,119,1503,3.5
20934,Космическая Внутренняя Улыбка. Улыбка Исцеляет Тело,29748,Мантэк Чиа,2002,119,7056,0.0
21001,Собрание рассказов,4881,Уильям Фолкнер,1989,119,380,0.0
21032,Господин Малоссен,17380,Даниэль Пеннак,2018,119,59925,0.0
21041,Психологические типы,16821,Карл Густав Юнг,2020,119,10,1.0
21052,Камень,17406,Осип Мандельштам,2013,119,1275,8.0
21054,Новая Атлантида. Опыты и наставления,17407,Фрэнсис Бэкон,1962,119,1603,8.0
21082,Почему нет рая на земле,11819,Эфраим Севела,2015,119,69,6.0
21086,Мировая война. Ответный удар,168128,Гарри Тертлдав,2007,119,7,7.0
21088,"Встретились, поговорили",179,Сергей Довлатов,2012,119,69,6.75
21095,"Маркиз де Сад. Жустина, или Злоключение добродетели",155850,Маркиз де Сад,1999,119,309,8.0
21131,Вера (Миссис Владимир Набоков),17430,Стейси Шифф,2010,119,831,0.0
21169,Бригада. Бои без правил. Книга 1,2185792,Александр Белов,2004,119,1123,8.0
21189,Перехожу на прием,2351,Роальд Даль,2011,119,7,8.0
21190,Полёты в одиночку,2351,Роальд Даль,2016,119,765,0.0
21192,История моей жизни,17503,Хелен Келлер,2003,119,4,3.5
21195,Развеянные чары,17507,Ло Гуаньчжун,2024,119,78,0.0
21211,Мане,17512,Анри Перрюшо,2017,119,9,5.0
21286,Батый,310480,Василий Ян,2023,119,9,7.8
21287,Полночный поцелуй-2,33,Р. Л. Стайн,2003,119,9,6.0
21296,Талисман,48,Стивен Кинг,2016,119,9,4.766666666666667
21297,Как побеждать в споре. Самоучитель,17586,Джерри Спенс,2003,119,9,0.0
21301,"Охота на мужа-2, или Остророжно: разочарованная женщина",808,Юлия Шилова,2007,119,9,6.0
21309,Чингисхан,310480,Василий Ян,2022,119,9,3.0
21324,Колдун и кристалл,48,Стивен Кинг,2024,119,9,5.75
21384,Затонувшие сокровища,17672,Жак-Ив Кусто,2002,119,37,0.0
21386,Семь дочерей Евы,17675,Брайан Сайкс,2003,119,164,0.0
21449,Теплица,17717,Брайан Олдисс,2002,119,98,0.0
21486,"Суд королевской скамьи, зал №7",17764,Леон Юрис,2002,119,159,0.0
21488,Град Божий,234436,Эдгар Лоуренс Доктороу,2003,119,9,0.0
21491,"Прощай, невинность",2827,Бренда Джойс,2005,119,9,6.0
21499,Адвокат,14088,Джон Гришэм,2016,119,1270,4.0
21517,"Ольга, королева русов",5436,Борис Васильев,2024,119,9,0.0
21525,Свободное радио Альбемута,5134,Филип Дик,2010,119,7,9.0
21527,Справочник мусульманской женщины,17801,Худа Хаттаб,2010,119,4747,8.0
21545,Тьма сгущается,17824,Саймон Кларк,2003,119,9,0.0
21547,Просто женаты,17825,Патриция Коулин,2009,119,9,8.0
21567,Межмировая таможня,17842,Алексей Свиридов,2003,119,9,10.0
21574,Предложение джентльмена,17847,Джулия Куин,2021,119,9,5.6
21583,Война с саламандрами,3654,Карел Чапек,2024,119,9,4.666666666666667
21584,Древние тюрки,227558,Лев Гумилёв,2012,119,398,0.0
21603,Адвокат,3749,Андрей Константинов,2019,119,9,5.2
21621,Лагерь ужаса,33,Р. Л. Стайн,2003,119,2,8.0
21637,Специалист.,3749,Андрей Константинов,2003,119,15,0.0
21648,Я - твой злобный близнец,33,Р. Л. Стайн,2003,119,122,2.6666666666666665
21656,Прилив,33,Р. Л. Стайн,2011,119,9,10.0
21681,Профессиональный оборотень,17918,"Андрей Белянин, Галина Черная",2014,119,9,8.0
21781,Маскарад,447,Михаил Лермонтов,2021,119,59925,4.428571428571429
21786,Амок. Женщина и природа. Фантастическая ночь,8240,Стефан Цвейг,2009,119,9,3.3636363636363638
21850,Привидение в кроссовках,72,Дарья Донцова,2009,119,7,0.0
21852,Everyday English. Full Version,226694,без автора,2005,119,1986,0.0
21875,Антология мировой детской литературы. Том 5 (М - Р),226694,без автора,2002,119,1643,8.0
21929,Королевский подарок,590,Джулия Гарвуд,2009,119,68,8.0
21936,Моя жена — ведьма,25,Андрей Белянин,2006,119,101,5.0
22235,Семинар с доктором медицины Милтоном Г. Эриксоном. Уроки гипноза,4037,Милтон Эриксон,2003,119,1674,0.0
22310,Как вырастить ребенка счастливым. Принцип преемственности,18500,Жан Ледлофф,2008,119,2642,4.142857142857143
22425,Топ-модель,218158,Кэтрин Коултер,2008,119,9,10.0
22476,Королек — птичка певчая,18630,Решад Нури Гюнтекин,2023,119,46982,4.575757575757576
22479,Танка. Японские пятистишия,18632,"Акахито, Окура, Якамоти, Саканоэ, Камо ",2005,119,9,7.0
22537,Стеклянный шарик,18677,Морис Карем,2002,119,37,0.0
22608,Шум времени,17406,Осип Мандельштам,2016,119,905,0.0
22642,Удача и успех - ежедневно,8471,Энтони Роббинс,2003,119,1276,2.0
22662,Дважды Шутт,153,Роберт Асприн,2004,119,9,6.0
22695,Жизнь Александра Флеминга,343,Андре Моруа,2011,119,9,10.0
22710,"Андеграунд, или Герой нашего времени",1776,Владимир Маканин,2010,119,7,3.3333333333333335
22712,Письмо королю,18867,Тонке Драхт,2019,119,53997,0.0
22714,Шатуны,4260,Юрий Мамлеев,2023,119,96646,3.4210526315789473
22733,Цицерон. Три трактата об ораторском искусстве,26588,Цицерон,1994,119,2094,0.0
22736,Образ и культ. История образа до эпохи искусства,18886,Ханс Бельтинг,2002,119,3079,4.0
22801,Сокровища Валькирии. Правда и вымысел.,5111,Сергей Алексеев,2009,119,3117,0.0
22823,История киноискусства,18979,Жорж Садуль,1957,119,419,0.0
22853,"Десять дней, которые потрясли мир",19013,Джон Рид,2022,119,9,2.0
22864,Азбука для родителей. Как договориться с ребенком в любой ситуации,19024,Аллан Фромм,2017,119,9,0.0
22869,У. е. Откровенный роман,136,Эдуард Тополь,2011,119,9,10.0
22878,Завтра конец света,15152,Рэй Брэдбери,2003,119,53,4.666666666666667
22895,Стихотворения,6198,Сергей Есенин,2021,119,7,9.5
22954,Концерт. Путешествие в Триест,19094,Хартмут Ланге,2003,119,198,2.0
22958,Драконы Весеннего Рассвета,120570,"Маргарет Уэйс, Трейси Хикмэн",2008,119,1488,7.2
22978,Без крови,4929,Алессандро Барикко,2012,119,69,4.0
23077,Поэзия,1009,Борис Пастернак,2010,119,9,5.0
23085,Сага о Копье: Драконы Летнего Полдня,120570,"Маргарет Уэйс, Трейси Хикмэн",2018,119,3761,10.0
23087,Мэриел из Рэдволла,13517,Брайан Джейкс,2003,119,33,8.0
23096,Лучшие годы - псу под хвост. Летописцы отцовской любви,594592,Михал Вивег,2003,119,198,0.0
23136,На берегах Сены,19207,Ирина Одоевцева,2017,119,69,5.428571428571429
23147,Звездоплаватели,547084,Жозеф Рони-старший,2003,119,9,0.0
23160,Бригада: Кн. 2: Битва за масть,2185792,Александр Белов,2003,119,1123,8.0
23188,Повседневная жизнь Берлина при Гитлере,19253,Жан Марабини,2003,119,61,0.0
23196,Владетель Баллантрэ,294,Роберт Льюис Стивенсон,2016,119,69,8.5
23204,Обломов,104475,Иван Гончаров,2025,119,132,5.9655172413793105
23205,Собрание сочинений в восьми томах. Том 5,104475,Иван Гончаров,1979,119,56,6.0
23227,С. Маршак. Собрание сочинений в четырех томах. Том 1,213925,Самуил Маршак,1990,119,16,10.0
23233,Круг,19261,Татьяна Толстая,2003,119,7,8.0
23234,Таня Гроттер и Трон Древнира,15194,Дмитрий Емец,2023,119,7,6.608695652173913
23249,Библиофилы и библиоманы,373377,Виктор Кунин,1984,119,1016,0.0
23259,Скоро тридцать,19291,Майк Гейл,2003,119,644,8.0
23283,Родиться в России,19317,Игорь Волгин,1991,119,1016,10.0
23306,На берегу Рио-Пьедра села я и заплакала,21,Пауло Коэльо,2023,119,39844,4.384615384615385
23308,Антология мировой фантастики. Том 2. Машина времени,226694,без автора,2003,119,1643,10.0
23339,Репетиции,112661,Владимир Шаров,2023,119,9,0.0
23347,Священные монстры,4670,Эдуард Лимонов,2003,119,1903,4.5
23366,Эхо великой песни,399,Дэвид Геммел,2003,119,9,0.0
23368,Повелитель блох,19371,Ирина Комарова,2003,119,9,2.0
23424,Колокол по Хэму,679,Дэн Симмонс,2003,119,7,2.3333333333333335
23450,Zeitgeist (Дух времени),19431,Брюс Стерлинг,2003,119,157,10.0
23527,Айболит,117302,Корней Чуковский,2021,119,880,7.714285714285714
23528,Лесовик,6248,Кингсли Эмис,2003,119,33,0.0
23552,Поймайте мне колобуса,15148,Джеральд Даррелл,2003,119,9,4.0
23572,Записки о Пушкине. Письма,19489,Иван Пущин,1989,119,16,0.0
23574,Живу беспокойно... Из дневников,1261,Евгений Шварц,1990,119,1640,0.0
23575,Эдем,182,Гарри Гаррисон,2009,119,7,0.0
23578,Unix. Программное окружение,102783,Брайан Керниган,2003,119,2415,0.0
23579,У любви не бывает разлук,12621,Эдуард Асадов,2010,119,7,10.0
23580,Микстура от косоглазия,72,Дарья Донцова,2015,119,7,0.0
23596,"Как избавиться от тревоги, депрессии и раздражительности",19496,Андрей Курпатов,2003,119,770,4.0
23622,Смотри в лицо ветру,28274,Иэн Бэнкс,2018,119,69,10.0
23709,Посланники магии,19587,Джулия Дин Смит,2003,119,9,8.0
23710,Кризи. Капри — остров маленький,1464,Фелисьен Марсо,2003,119,164,8.0
23722,Бригада. Книга 3. Преданный враг,2185792,Александр Белов,2003,119,1123,8.0
23726,Морские волки. Германские подводные лодки во Второй мировой войне,19600,Вольфганг Франк,2004,119,55,10.0
23734,Орфография. Опера в трех действиях,19611,Дмитрий Быков,2020,119,9,0.0
23748,Исчезнувшая армия царя Камбиса,19630,Пол Сассман,2014,119,9,6.0
23750,Секретный фарватер,26170,Леонид Платов,2016,119,265,10.0
23754,Пасть,19631,Виктор Точинов,2008,119,243,0.0
23758,Хрестоматия по латинскому языку. Средние века и Возрождение,226694,без автора,2003,119,9,0.0
23759,"Терапия для одиноких сердец, или Охота на мужа - 3",808,Юлия Шилова,2007,119,9,6.0
23768,Государь. Сочинения,19638,Никколо Макиавелли,2009,119,7,8.0
23796,Аристос,2834,Джон Фаулз,2008,119,9,2.6666666666666665
23797,Бетонный остров,3351,Джеймс Г. Баллард,2018,119,9,0.0
23859,Империя Зла,11329,Юрий Никитин,2006,119,7,10.0
23873,Добрый человек из Сезуана,172021,Бертольд Брехт,2003,119,2922,0.0
23885,Сила внутри нас!,19721,Клод М. Бристол,2003,119,1276,8.0
23911,М. Ю. Лермонтов. Собрание сочинений в 4 томах. Том 1,447,Михаил Лермонтов,1964,119,56,0.0
23912,М. Ю. Лермонтов. Собрание сочинений в 4 томах. Том 2,447,Михаил Лермонтов,1964,119,56,0.0
